"","time","S","I","R","Itotal","V1","V2","N","N_per","S_per","I_per","R_per","V1_per","V2_per","Itotal_per"
"1",1,2.95e+08,1,0,1,0,0,295000001,100,99.9999996610169,3.38983049698363e-07,0,0,0,3.38983049698363e-07
"2",2,294599943.869135,1.10494226671333,0.209753517932267,1.31526925723535,390027.91969783,14069.1291646776,295004042.232694,100,99.8630193808532,3.74551568294028e-07,7.11019131618601e-08,0.132211042515202,0.00476913097806982,4.45847876280248e-07
"3",3,294200035.60751,1.22038568195534,0.440307703814857,1.66306248919064,753173.74180398,54872.5107417013,295008083.520749,100,99.7260929586757,4.13678726152432e-07,1.49252758961735e-07,0.255306136976076,0.0186003414166927,5.63734549014034e-07
"4",4,293800418.124545,1.34731551669058,0.693738701786338,2.04656235143867,1091290.64358958,120414.054977638,295012124.864166,100,99.5892688342287,4.56698353435788e-07,2.35155996420744e-07,0.369913827810315,0.0408166461066916,6.93721436832802e-07
"5",5,293401223.629185,1.48680263189001,0.97231609624876,2.46924259388782,1406104.0495756,208836.125066378,295016166.262946,100,99.4525918175205,5.03973273981478e-07,3.29580615383002e-07,0.476619321370459,0.0707880275551554,8.36985520206035e-07
"6",6,293002574.372164,1.64001026069264,1.27851957875241,2.93489263011382,1699220.43778588,318409.988610127,295020207.71709,100,99.3161033406699,5.55897602195892e-07,4.33366781430258e-07,0.575967473867197,0.107928196198501,9.94810712399824e-07
"7",7,292604583.337174,1.80820127243284,1.61505692500739,3.44764399505019,1972135.54024973,447526.925915679,295024249.226597,100,99.1798416924145,6.1289920309026e-07,5.47431924406636e-07,0.668465573734925,0.151691573519419,1.16859682012179e-06
"8",8,292207354.884315,1.99274594722975,1.98488337066534,4.01199881565705,2226241.9775313,594689.951994166,295028290.79147,100,99.0438422364218,6.75442325169505e-07,6.7277730055667e-07,0.754585931931808,0.201570483426791,1.3598691857293e-06
"9",9,291810985.349138,2.19513029242707,2.39122248348362,4.63286043154157,2462836.36679584,758506.109422077,295032332.411709,100,98.9081376145326,7.44030416762537e-07,8.10495061316445e-07,0.834768293584525,0.257092537357433,1.57028905736221e-06
"10",10,291415563.600373,2.41696493392859,2.83758863569563,5.31556631105852,2683125.94003605,937679.292351671,295036374.087314,100,98.772757935986,8.1920913697689e-07,9.61775863899366e-07,0.909422083407925,0.317818199621099,1.80166473625568e-06
"11",11,291021171.559143,2.65999461613275,3.32781118371768,6.06592341274374,2888234.70556176,1131003.5657756,295040415.818286,100,98.6377309535726,9.01569572682214e-07,1.12791705993502e-06,0.978928496135462,0.383338520805291,2.05596355194934e-06
"12",12,290627884.682506,2.92610834896593,3.86606047847549,6.89024616432351,3079209.1865069,1337356.94344522,295044457.604627,100,98.5030822276826,9.91751674551721e-07,1.31033150389023e-06,1.04364244341549,0.453273026818671,2.3353247236919e-06
"13",13,290235772.413419,3.217350235576,4.45687581508705,7.7953972109321,3257023.76131962,1555695.59737099,295048499.446336,100,98.3688352789633,1.09044792351543e-06,1.51055701806668e-06,1.10389436564886,0.527267754382849,2.64207315934848e-06
"14",14,289844898.599793,3.53593102381542,5.10519546292294,8.78883112883472,3422585.63760403,1785048.46489114,295052541.343415,100,98.2350117304835,1.1984072422206e-06,1.73026656190734e-06,1.15999191941222,0.60499342143049,2.9787342582504e-06
"15",15,289455321.884551,3.88424042143316,5.81638890710461,9.87864128706859,3576739.48229422,2024512.22838963,295056583.295864,100,98.1016314400629,1.31643916500527e-06,1.97127914996301e-06,1.21222154826747,0.686143723951274,3.34804977971392e-06
"16",16,289067096.068838,4.26486021914249,6.59629144923416,11.0736100619495,3720271.73341054,2273246.64028417,295060625.303684,100,97.9687126234896,1.44541828132879e-06,2.23557156853615e-06,1.26084994552612,0.770433749994425,3.75299484658526e-06
"17",17,288680270.450126,4.68057826634624,7.45124131726398,12.3832626124237,3853914.61416864,2530470.17076167,295064667.366876,100,97.8362719692183,1.58628896781007e-06,2.52529094173085e-06,1.3061254160183,0.857598503183489,4.19679615418901e-06
"18",18,288294890.136978,5.13440334691845,8.38811944590449,13.8179244395,3978349.87034104,2795455.95559913,295068709.485441,100,97.7043247451498,1.74007042490955e-06,2.84276820152574e-06,1.34827914395896,0.947391528052572,4.68295146021975e-06
"19",19,287910996.342082,5.62958100482237,9.41439209780588,15.3887829651281,4094212.25004865,3067528.02327489,295072751.659379,100,97.572884898039,1.90786203509599e-06,3.19053251947625e-06,1.38752637341955,1.03958363014689,5.21525043521888e-06
"20",20,287528626.655061,6.16961037107351,10.5381565039712,17.1079533767334,4202092.74363653,3346057.7822272,295076793.888691,100,97.4419651460365,2.0908490599233e-06,3.57132676043186e-06,1.42406750739661,1.13396168439101,5.79779695694634e-06
"21",21,287147815.296431,6.75826204596278,11.7681897117955,18.988548997018,4302541.6002198,3630460.75027518,295080836.173378,100,97.3115770648401,2.2903086942562e-06,3.98812402201576e-06,1.45808913110569,1.23032752562151,6.43503293648694e-06
"22",22,286768593.354037,7.39959709271471,13.1140008390084,21.0447564518456,4396071.13626912,3920193.50953677,295084878.513441,100,97.1817311678934,2.50761649664731e-06,4.44414532695585e-06,1.48976496471638,1.32849691562837,7.13176376839893e-06
"23",23,286390989.003136,8.09798720107773,14.5858869420913,23.2919159227724,4483158.35058148,4214750.87128787,295088920.90888,100,97.052436981045,2.74425321565302e-06,4.94287853883721e-06,1.51925675039689,1.42829858142635,7.89318550185918e-06
"24",24,286015027.711294,8.8581360817743,16.1949927185434,25.7466067852137,4564247.35898292,4513663.23629037,295092963.359696,100,96.9237031120472,3.00181203269727e-06,5.48809857549972e-06,1.54671507819705,1.52957331984516,8.7249138346381e-06
"25",25,285640732.429109,9.68510215518812,17.9533742735243,28.4267389480829,4639751.66118882,4816494.13711573,295097005.86589,100,96.795537315252,3.28200624291987e-06,6.08388899807521e-06,1.57228015498653,1.6321731638662,9.63301503675767e-06
"26",26,285268123.767764,10.5843226001932,19.8740671930201,31.3516502262035,4710056.25139366,5122837.94991595,295101048.427463,100,96.6679465518346,3.58667739630038e-06,6.73466505758797e-06,1.59608252037485,1.73596060644805,1.06240389159139e-05
"27",27,284897220.164294,11.5616388316128,21.9711591777442,34.5422100928171,4775519.58336231,5432317.76396155,295105091.044415,100,96.5409370458521,3.91780392222127e-06,7.44519828512121e-06,1.61824371326876,1.84080787787695,1.17050539421627e-05
"28",28,284528038.035434,12.6233234774319,24.2598675044912,38.0209301761046,4836475.40005348,5744583.39806985,295109133.716748,100,96.414514336425,4.27751026152516e-06,8.22064271578134e-06,1.63887689247044,1.94659627295156,1.28836846549785e-05
"29",29,284160591.920819,13.7761089295877,26.7566215946446,41.8120818808313,4893234.43711403,6059309.55379738,295113176.444461,100,96.2886833263092,4.66807653103225e-06,9.06656284108006e-06,1.65808741448551,2.05321552456595,1.41681514816063e-05
"30",30,283794894.616281,15.0272175449069,29.4791509829804,45.9418215340139,4946086.00893908,6376194.09596794,295117219.227556,100,96.1634483271051,5.09194874641316e-06,9.98896338890003e-06,1.67597337149118,2.16056322049153,1.55673131016423e-05
"31",31,283430957.29791,16.3843935755697,32.4465789938423,50.4383234719064,4995299.48539356,6694956.45175801,295121262.066034,100,96.0388131013385,5.55174963026e-06,1.09943210349183e-05,1.6926260922115,2.26854426037931,1.70907114989976e-05
"32",32,283068789.637536,17.8559369113315,35.6795224461711,55.3319215046186,5041125.66673268,7015336.12016633,295125304.959895,100,95.9147809016253,6.05029003316336e-06,1.20896181542344e-05,1.70813060825731,2.37707035020926,1.87486198488258e-05
"33",33,282708399.910206,19.4507387186456,39.2001977237874,60.6552592143255,5083798.0637392,7337091.28425774,295129347.909139,100,95.7913545071236,6.59058099658521e-06,1.32823787269898e-05,1.72256608831201,2.48605953160463,2.05520933936395e-05
"34",34,282349795.094208,21.1783190647822,43.0325335627336,66.4434495633051,5123534.08961164,7659997.51909629,295133390.913769,100,95.6685362574594,7.17584648731598e-06,1.45807065169751e-05,1.73600624238029,2.59543574360732,2.25130234696888e-05
"35",35,281992980.964169,23.0488666180443,47.2022909234036,72.734244308962,5160536.16968694,7983846.58877059,295137433.973784,100,95.5463280842976,7.80953683431823e-06,1.5993325647602e-05,1.74851969816385,2.70512841467605,2.46441948517526e-05
"36",36,281637962.177683,25.0732805182272,51.7371903316238,79.5682137445685,5194992.77466199,8308445.32636967,295141477.089185,100,95.4247315407241,8.49534289978856e-06,1.75296237051731e-05,1.7601703514861,2.8150720828232,2.69593465917787e-05
"37",37,281284742.355934,27.2632145145579,56.6670470898046,86.9889373066776,5227079.38258775,8633614.59119056,295145520.259974,100,95.3037478285861,9.23721101731228e-06,1.91996975051122e-05,1.77101769255504,2.92520604195036,2.94732365343221e-05
"38",38,280933324.158712,29.6311234714793,62.0239147767672,95.0432056130552,5256959.37454611,8959188.2978533,295149563.48615,100,95.1833778239334,1.00393587310421e-05,2.10144016627278e-05,1.7811171097303,3.03547401257591,3.22017096994674e-05
"39",39,280583709.354217,32.1903123458087,67.8422374728601,103.781234518529,5284784.86858135,9285012.51236602,295153606.767714,100,95.0636221006902,1.09062913709005e-05,2.2985400116168e-05,1.79052017234554,3.14582383527277,3.51617707318769e-05
"40",40,280235898.884002,34.9549877420019,74.1590111655308,113.256891800378,5310697.49614259,9610944.61052451,295157650.104668,100,94.9444809526792,1.18428194998863e-05,2.51252207554955e-05,1.79927489403013,3.25620718525043,3.83716606227942e-05
"41",41,279889892.923396,37.940312155479,81.0139548096054,123.527937109784,5334829.12500057,9936852.49434882,295161693.497012,100,94.8259544141113,1.28540772706547e-05,2.74473133182594e-05,1.80742597787493,3.36657930662314,4.18509379202471e-05
"42",42,279545690.93771,41.1624610172317,88.4496915361503,134.656275851443,5357302.5323285,10262613.8625557,295165736.944747,100,94.7080422786467,1.39455417296409e-05,2.99661107185715e-05,1.81501504469381,3.476898765007,4.56205646513266e-05
"43",43,279203291.734526,44.6386826561692,96.5119405237554,146.708227679386,5378232.03138519,10588115.5313389,295169780.447873,100,94.5907441171245,1.51230531080916e-05,3.26970939834403e-05,1.82208084554746,3.58712721718096,4.97029971892042e-05
"44",44,278862693.512322,48.3873612991819,105.249720068085,159.754810325726,5397724.05498583,10913252.802003,295173824.006392,100,94.4740592940528,1.63928361405563e-05,3.56568609775525e-05,1.82865945961013,3.69722919663996,5.41222823072098e-05
"45",45,278523893.9057,52.4280832316916,114.715562403596,173.872039502415,5415877.69876638,11237928.8721911,295177867.620303,100,94.3579869829449,1.77615224523308e-05,3.88631991037886e-05,1.83478447839897,3.80717191393455,5.89041586702132e-05
"46",46,278186890.027444,56.7817062454776,124.965740857479,189.14124565008,5432785.22698318,11562054.2877346,295181911.289609,100,94.2425261805793,1.92361740587037e-05,4.23351621755958e-05,1.84048717729623,3.91692507078822,6.40761640250067e-05
"47",47,277851678.507616,61.4704325033551,136.060509934534,205.649408332167,5448532.5434526,11885546.4322982,295185955.014309,100,94.1276757202581,2.08243080197956e-05,4.60931516636482e-05,1.84579667524781,4.02646068703438,6.96677483595713e-05
"48",48,277518255.529909,66.5178849538928,148.064358956783,223.489509105065,5463199.63002134,12208329.0522305,295189998.794405,100,94.0134342841324,2.25339222959994e-05,5.01590025276932e-05,1.85074008344923,4.13575293949354,7.57103933120451e-05
"49",49,277186616.865433,71.9491874326645,161.046279904231,242.760903724167,5476860.9548092,12530331.8141875,295194042.629897,100,93.8998004146577,2.43735228501449e-05,5.45560738521221e-05,1.85534264377953,4.24477801196605,8.22377381201191e-05
"50",50,276856757.904109,77.7910485897358,175.080050126975,263.569714576492,5489585.85231096,12851489.8932663,295198086.520785,100,93.7867725252398,2.63521520435934e-05,5.9309344511841e-05,1.85962785769088,4.3535139555728,8.9285712411938e-05
"51",51,276528673.683847,84.0718497865566,190.244530623855,286.029244262802,5501438.87729391,13171743.5895498,295202130.467071,100,93.6743489101251,2.84794183746362e-05,6.44455141034545e-05,1.86361760621087,4.46194055873153,9.68926761504885e-05
"52",52,276202358.917637,90.8217371086504,206.623980607599,310.26041128401,5512480.13429932,13491037.9711021,295206174.468756,100,93.5625277535886,3.07655276086587e-05,6.99931093851383e-05,1.86733226167082,4.57003922610363,0.000105099567054228
"53",53,275877808.018715,98.0727176437961,224.308389102013,336.392208819677,5522765.58442806,13809322.5415898,295210218.52584,100,93.4513071384646,3.32213153506445e-05,7.59825964772215e-05,1.87079079173022,4.6777928658933,0.000113950055827838
"54",54,275555015.123928,105.858760178635,243.393824342754,364.562187619807,5532347.33097802,14126550.9308328,295214262.638323,100,93.3406850540685,3.58582811116838e-05,8.24464990842749e-05,1.87401085622881,4.78518578492251,0.000123490709548286
"55",55,275233974.115413,114.215900469828,263.982801779621,394.916964065092,5541273.88539145,14442680.6067013,295218306.806208,100,93.2306594035466,3.86886239222296e-05,8.9419523008412e-05,1.87700889736115,4.89220359094532,0.000133771163562811
"56",56,274914678.640715,123.182351249179,286.184671506119,427.612754486485,5549590.41486661,14757672.6068896,295222351.029494,100,93.1212280106968,4.1725279545949e-05,9.69386872329081e-05,1.87980022363286,4.9988331017035,0.000144844302267536
"57",57,274597122.131442,132.798617125118,310.116025968555,462.815936868967,5557338.97290033,15071491.2891964,295226395.308182,100,93.012388626293,4.49819593490249e-05,0.000105043461864184,1.8823990880284,5.10506226025742,0.00015676644914688
"58",58,274281297.82056,143.107614546063,335.90112883529,500.703641100742,5564558.71393823,15384104.0990309,295230439.642272,100,92.9041389339472,4.84731908808134e-05,0.00011377591322978,1.88481876078928,5.21088005615941,0.000169597566466195
"59",59,273967198.758415,154.154796994241,363.672365935438,541.464368965836,5571286.09322729,15695481.3529622,295234484.031767,100,92.7964765555422,5.22143602227896e-05,0.000123180856439625,1.88707159717421,5.31627645206695,0.000183401465022485
"60",60,273654817.827569,165.988285581425,393.570719204971,585.298645114694,5577555.05289111,16005596.0372016,295238528.476666,100,92.6893990562606,5.62217561636924e-05,0.000133306015727577,1.88916910054709,5.42124231542044,0.000198246024370411
"61",61,273344147.756532,178.659005220962,425.746264607485,632.419700284915,5583397.19517762,16314423.6199907,295242572.97697,100,92.5829039492397,6.05126162597485e-05,0.000144202192900105,1.89112198111522,5.52576935483597,0.000214203423953444
"62",62,273035181.132462,192.220826553211,460.358695026623,683.054188082164,5588841.94376364,16621941.8769338,295246617.532681,100,92.4769886998755,6.51051748397877e-05,0.000155923444229015,1.89294021061732,5.62985006088813,0.000231350385582845
"63",63,272727910.412891,206.730713804222,497.577869157192,737.442936669724,5593916.6939395,16928130.7283841,295250662.143798,100,92.3716507298002,7.00187130159717e-05,0.000168527266135259,1.89463307324102,5.73347765097967,0.000249768427720092
"64",64,272422327.936565,222.248878760084,537.584387452468,795.841736753958,5598646.95244035,17232972.0880506,295254706.810323,100,92.2668874205534,7.52736107617282e-05,0.000182074790021154,1.89620921302942,5.83664601801637,0.000269544132031474
"65",65,272118425.933429,238.838941041834,580.570196215947,858.522167292149,5603056.46763795,17536449.7220515,295258751.532255,100,92.1626961169688,8.08914011193136e-05,0.000196630986618706,1.89767667801909,5.93934968262432,0.000290769422696811
"66",66,271816196.533829,256.568094868212,626.739220956901,925.772460388821,5607167.35075729,17838549.1176954,295262796.309597,100,92.0590741302932,8.68948266002291e-05,0.00021226488023223,1.89904296133466,6.04158374866532,0.000313541858967597
"67",67,271515631.776983,275.507282495761,676.308030160443,997.898406886501,5611000.18873702,18139257.3613164,295266841.142349,100,91.9560187410561,9.33078978424598e-05,0.00022904977326404,1.90031503945001,6.14334386182276,0.000337964941483359
"68",68,271216723.618756,295.731374527881,729.50653065414,1075.22430419674,5614574.14930986,18438563.0245404,295270886.030511,100,91.8535272017066,0.000100155954589211,0.000247063481422533,1.90149940781148,6.24462617104589,0.000364148432868397
"69",69,270919463.938793,317.319357286521,786.578695787077,1158.09394796021,5617907.07883748,18736456.058401,295274930.974085,100,91.7515967390306,0.000107465729054517,0.000266388580023447,1.90260211400424,6.3454272926561,0.00039220869314566
"70",70,270623844.547051,340.354527441678,847.783327664316,1246.87166915907,5621015.59340348,19032927.6947606,295278975.97307,100,91.650224556364,0.000115265411741579,0.000287112661804149,1.9036287886328,6.44574427692964,0.000422269030516005
"71",71,270329857.18976,364.924694095961,913.394854718811,1341.94341835435,5623915.16362454,19327970.3545355,295283021.027469,100,91.5494078356142,0.000123584719780422,0.00030932860668404,1.90458467407151,6.54557457698779,0.000454460068067889
"72",72,270037493.554856,391.122388522562,983.704165929231,1443.71789875461,5626620.19361625,19621577.5622535,295287066.137281,100,91.4491437391011,0.000132454967851767,0.000333134863913038,1.90547465123325,6.64491601983383,0.000488920126993782
"73",73,269746745.27692,419.04508175648,1059.01948302834,1552.62774986788,5629144.09451463,19913743.8665073,295291111.302507,100,91.34942941123,0.000141909141764581,0.000358635747062308,1.90630326449208,6.74376677938909,0.000525795626905043
"74",74,269457603.941639,448.79541023985,1139.66727207742,1669.13078352823,5631499.35292916,20204464.7658976,295295156.523148,100,91.2502619800052,0.000151981974755034,0.000385941742321831,1.90707474488756,6.84212535139015,0.000565241503850194
"75",75,269170061.089839,480.48140972306,1225.99319581492,1793.71127412898,5633697.59467715,20493736.6400841,295299201.799206,100,91.1516385583955,0.000162710026574936,0.000415169830580359,1.90779303172919,6.93999053001818,0.000607421646655398
"76",76,268884108.221094,514.21675762407,1318.36310822033,1926.88130493701,5635749.64412442,20781556.6855949,295303247.130679,100,91.0535562455587,0.000174131765437891,0.000446443823774455,1.90846179271116,7.03736138614097,0.000652509352219996
"77",77,268599736.796957,550.121024048714,1417.16409276672,2069.18217240252,5637665.57943506,21067922.8560621,295307292.517571,100,90.9560121279345,0.0001862876528916,0.000479894716004143,1.90908444264024,7.13423724705631,0.000700687800413668
"78",78,268316938.243809,588.31993167494,1522.80554586731,2221.18585041987,5639454.78401257,21352833.8065806,295311337.95988,100,90.8590032802134,0.000199220231684727,0.000515661049923586,1.90966416087239,7.23061767763265,0.000752150549235477
"79",79,268035703.955379,628.945624703867,1635.72030705408,2383.49651653535,5641125.99439469,21636288.8419034,295315383.457608,100,90.7625267661867,0.000212974216696757,0.000553889298926036,1.91020390754702,7.3265024627507,0.000807102050908735
"80",80,267756025.294917,672.136947080141,1756.36583745789,2556.75214213804,5642687.34484653,21918287.8682081,295319429.010756,100,90.6665796394875,0.000227596588999114,0.000594734265653047,1.91070643870201,7.42189159095584,0.000865758189599138
"81",81,267477893.597078,718.039730183451,1885.22544819144,2741.62614870963,5644146.40887957,22198831.3481889,295323474.619325,100,90.5711589442255,0.000243136693115579,0.000638359497368612,1.91117432034651,7.51678523923756,0.000928346841457022
"82",82,267201300.169494,766.807090192064,2022.80958026765,2938.8291322485,5645510.23790848,22477920.2592416,295327520.283314,100,90.4762617155223,0.000259646337549731,0.000684937718749383,1.91160994156339,7.61118375885798,0.000995108457697819
"83",83,266926236.294079,818.599735317986,2169.65713771699,3149.11065802188,5646785.39724298,22755556.0545305,295331566.002726,100,90.3818849799536,0.000277179898646673,0.000734651282652585,1.91201552670833,7.70508766215681,0.00106629667144785
"84",84,266652693.228068,873.586283111715,2326.33687559756,3373.26112783839,5647977.99959862,23031740.6267346,295335611.77756,100,90.2880257559,0.000295794427855751,0.000787692639433439,1.91239314676774,7.79849761026502,0.00114217892909544
"85",85,266380662.204798,931.943588032584,2493.44884462184,3612.11372207037,5649093.7362973,23306476.2742895,295339657.607817,100,90.1946810538143,0.000315549762460318,0.000844264825393987,1.91274472993354,7.89141440166434,0.00122303714689983
"86",86,266110134.434257,993.857079478333,2671.62589415319,3866.54641869229,5650137.90631703,23579765.6699512,295343703.493499,100,90.1018478764064,0.000336508639839755,0.00090458197095507,1.91307207144892,7.98383896153391,0.00130916839362292
"87",87,265841101.103401,1059.52111046482,2861.5352353539,4137.48409163704,5651115.443339,23851611.8315205,295347749.434606,100,90.0095232187511,0.000358736815328067,0.000968869829152865,1.91337684277504,8.07577233182933,0.00140088559996058
"88",88,265573553.376246,1129.13931714363,3063.88006629439,4425.90069080668,5652030.94093013,24122018.0945788,295351795.431139,100,89.9177040683217,0.000382303183732259,0.00103736632507072,1.9136606001259,8.16721566204357,0.00149851829556207
"89",89,265307482.393763,1202.92498934169,3279.40126086042,4732.82150610805,5652888.67598962,24390988.0870942,295355841.483097,100,89.8263874049521,0.00040727990457251,0.00111032212682616,1.91392479241455,8.25817020060193,0.00160241337443766
"90",90,265042879.273559,1281.1014523031,3508.87912332111,5059.32551791557,5653692.63057912,24658525.7057696,295359887.590484,100,89.7355702007312,0.000433742531104747,0.00118800123874172,1.91417076865155,8.34863728684738,0.00171293588956477
"91",91,264779735.109369,1363.90245980868,3753.13521044586,5406.54783639518,5654446.512248,24924635.0940102,295363933.753298,100,89.6452494198314,0.000461770143184738,0.00127068161733675,1.9143997848332,8.43861834357491,0.00183046987751422
"92",92,264518040.970363,1451.57259884389,4013.03422308225,5775.68223215251,5655153.77295753,25189320.6213981,295367979.971541,100,89.5554220182736,0.000491445484031054,0.00135865581078521,1.91461301035488,8.52811487007669,0.00195541921392732
"93",93,264257787.900269,1544.36770598009,4289.48596913004,6167.98376069661,5655817.62670032,25452586.864569,295372026.245213,100,89.4660849436318,0.000522855100942421,0.00145223162249257,1.91481153398221,8.61712843566259,0.0020882085006845
"94",94,263998966.916322,1642.55529562811,4583.44739986774,6584.77148323694,5656441.06590529,25714438.5893931,295376072.574316,100,89.3772351346775,0.000556089490022876,0.00155173279945164,1.91499636941044,8.70566067362258,0.00222928398561472
"95",95,263741569.008048,1746.41500031636,4895.92472160867,7027.43128635546,5657026.87671162,25974880.7343686,295380118.95885,100,89.2888695209681,0.000591243244965874,0.00165749974604443,1.91516846044053,8.79371327560039,0.00237911451560302
"96",96,263485585.135874,1856.23902313834,5227.97558468187,7497.41880311852,5657577.6531898,26233918.3951438,295384165.398816,100,89.2009850223781,0.000628415209946046,0.00176989026396296,1.91532868579843,8.8812879863495,0.0025381925239614
"97",97,263231006.22959,1972.33260250672,5580.71135175059,7996.26243821308,5658095.81058233,26491556.8100874,295388211.894214,100,89.1135785485778,0.000667708636664575,0.00188928031892795,1.91547786362194,8.96838659884462,0.00270703505293459
"98",98,262977823.186642,2095.0144893422,5955.29944749608,8525.56649971007,5658583.59763158,26747801.3468353,295392258.445045,100,89.0266469984575,0.000709231345591256,0.00201606483488937,1.91561675563827,9.0550109497238,0.00288618481221848
"99",99,262726026.870282,2224.61743681631,6352.96579170822,9087.01444007289,5659043.10805789,27002657.4897426,295396305.051311,100,88.9401872595007,0.000753095891443153,0.00215065851639705,1.91574607105356,9.14116291503787,0.00307621127437408
"100",100,262475608.107565,2361.48870275712,6774.99731783551,9682.37220904194,5659476.29124633,27256130.8281797,295400351.713011,100,88.8541962071075,0.000799419732936325,0.00229349669983385,1.91586647017423,9.22684440628549,0.00327771180802405
"101",101,262226557.687196,2505.99056481597,7222.74457905683,10313.4917210359,5659884.9621968,27508227.0456109,295404398.430147,100,88.7686707038667,0.000848325406843443,0.00244503623420649,1.91597856777856,9.31205736671371,0.00349131284972206
"102",102,261978866.357238,2658.50084848164,7697.62444394374,10982.3144397172,5660270.81078813,27758951.909401,295408445.20272,100,88.6836075987804,0.00089994070638613,0.00260575639219162,1.91608293625588,9.39680376786513,0.00371767111538763
"103",103,261732524.822676,2819.41346801589,8201.12288378714,11690.8750823727,5660635.41040362,28008311.2612981,295412492.030729,100,88.5990037264402,0.000954398863986634,0.00277615981213619,1.91618010852933,9.48108560635432,0.00395747485219974
"104",104,261487523.742837,2989.13898037075,8734.79785366373,12441.3054467605,5660980.22596189,28256311.0085441,295416538.914177,100,88.514855906156,0.00101183873839885,0.00295677347171186,1.91627058077696,9.56490490085695,0.0042114451318431
"105",105,261243853.728679,3168.1051521336,9300.2822693169,13235.8383630701,5661306.62139415,28502957.1155686,295420585.853063,100,88.4311609410378,0.00107240500623385,0.00314814969392238,1.9163548149654,9.64826368929668,0.00448033718599874
"106",106,261001505.339937,3356.75753953048,9899.287081923,14076.8117736355,5661615.86660598,28748255.5962239,295424632.847388,100,88.3479156170319,0.00113624835788982,0.0033508671861621,1.91643324120866,9.73116402621538,0.00476494178496868
"107",107,260760469.082138,3555.56008150171,10533.6044528066,14966.672943028,5661909.14395921,28992212.5065225,295428679.897154,100,88.2651167019109,0.00120352569789077,0.00356553211302087,1.91650625996442,9.81360798031371,0.00506608666031959
"108",108,260520735.403477,3764.99570584626,11205.1110301585,15907.9828011401,5662187.55430691,29234833.9378407,295432727.00236,100,88.1827609442184,0.00127440034963228,0.00379277920352709,1.91657424407881,9.89559763214966,0.00538463797242512
"109",109,260282294.691564,3985.56694841237,11915.7713297951,16903.4204218503,5662452.12261243,29476126.0105543,295436774.163008,100,88.1008450721682,0.00134904226452639,0.00403327289351614,1.91663754069023,9.97713507198353,0.00572150182377896
"110",110,260045137.270036,4217.79658529194,12667.6412219824,17955.7876398297,5662703.80318097,29716094.8680751,295440821.379099,100,88.0193657925,0.00142762823553073,0.00428770850380481,1.91669647300188,10.0582223977588,0.00607762581894175
"111",111,259809253.395039,4462.22827795492,13462.8715263229,19068.0138080243,5662943.4845306,29954746.6712591,295444868.650633,100,87.9383197892892,0.00151034211503993,0.00455681345484557,1.91675134193212,10.1388617132088,0.00645400067197392
"112",112,259574633.251577,4719.42723123703,14303.71171668,20243.1606983033,5663171.99392742,30192087.5931585,295448915.977611,100,87.8577037227132,0.00159737503710952,0.00484134851852493,1.91680242765101,10.2190551260802,0.00685166186219392
"113",113,259341266.949731,4989.98086407,15192.5137380839,21484.4275477243,5663390.10160811,30428123.8140918,295452963.360033,100,87.7775142277734,0.00168892564397444,0.0051421091077603,1.91684999101086,10.298804746464,0.00727169133908594
"114",114,259109144.52075,5274.49949281791,16131.7359375254,22795.1562528136,5663598.52471136,30662861.5170094,295457010.797901,100,87.6977479129734,0.00178520031681556,0.00545992660453735,1.91689427487825,10.378112685227,0.00771521927716449
"115",115,258878255.913008,5573.61702705569,17123.9471105057,24178.8367142034,5663797.93093834,30896306.8831313,295461058.291215,100,87.6184013589533,0.0018864134107183,0.00579566972701622,1.91693550537409,10.4569810525349,0.00818342588158338
"116",116,258648590.987836,5887.99167759692,18171.8306651644,25639.1123339019,5663988.94196074,31128466.0878369,295465105.839976,100,87.53947111708,0.00199278749375767,0.0061502459363192,1.91697389302829,10.5354119564616,0.00867754324525485
"117",117,258420139.515222,6218.30667654731,19278.1889057541,27179.7856674016,5664172.13659392,31359345.2967869,295469153.444185,100,87.4609537079945,0.00210455359013372,0.00652460288359535,1.91700963385469,10.6134075016771,0.00919885725821998
"118",118,258192891.169384,6565.27100912743,20445.9474371751,28804.8242327486,5664348.05375136,31588950.6622611,295473201.103842,100,87.3828456201154,0.00222195142727008,0.00691972989793734,1.91704291035201,10.6909697882074,0.00974870956998408
"119",119,257966835.524212,6929.62015697376,21678.1596922177,30518.3664786086,5664517.19519529,31817288.3196926,295477248.818949,100,87.3051433080991,0.00234522968677694,0.00733665951570463,1.91707389243568,10.7681009102627,0.0103284996055004
"120",120,257741962.048586,7312.11685259027,22978.0115830894,32324.7279132636,5664680.0280979,32044364.3843859,295481296.589506,100,87.2278431912568,0.00247464625916697,0.00777646905178278,1.91710273830546,10.8448029551268,0.0109396866354524
"121",121,257518260.101563,7713.55184458407,24348.8262787274,34228.4073963678,5664836.98742579,32270184.9484017,295485344.415513,100,87.150941651928,0.00261046850219997,0.00824028221328228,1.91712959525325,10.9210780021033,0.0115837919014473
"122",122,257295718.927433,8134.74467327714,25794.069109309,36234.0935951725,5664988.4781602,32494756.0775967,295489392.296973,100,87.0744350338119,0.00275297350271768,0.00872927075615135,1.91715460041516,10.996928121514,0.0122624007966948
"123",123,257074327.65066,8576.54445624298,27317.3525992812,38346.6716067974,5665134.87736406,32718083.8088046,295493440.233884,100,86.9983196402548,0.00290244834181585,0.00924465618514557,1.91717788147178,11.0723553737464,0.0129771651026994
